James,M,US 1950," " 
Robert,M,US 1950," " 
John,M,US 1950," " 
Michael,M,US 1950," " 
David,M,US 1950," " 
William,M,US 1950," " 
Richard,M,US 1950," " 
Thomas,M,US 1950," " 
Charles,M,US 1950," " 
Gary,M,US 1950," " 
Larry,M,US 1950," " 
Ronald,M,US 1950," " 
Joseph,M,US 1950," " 
Donald,M,US 1950," " 
Kenneth,M,US 1950," " 
Steven,M,US 1950," " 
Dennis,M,US 1950," " 
Paul,M,US 1950," " 
Stephen,M,US 1950," " 
George,M,US 1950," " 
Daniel,M,US 1950," " 
Edward,M,US 1950," " 
Mark,M,US 1950," " 
Jerry,M,US 1950," " 
Gregory,M,US 1950," " 
Bruce,M,US 1950," " 
Roger,M,US 1950," " 
Douglas,M,US 1950," " 
Frank,M,US 1950," " 
Terry,M,US 1950," " 
Raymond,M,US 1950," " 
Timothy,M,US 1950," " 
Lawrence,M,US 1950," " 
Gerald,M,US 1950," " 
Wayne,M,US 1950," " 
Anthony,M,US 1950," " 
Peter,M,US 1950," " 
Patrick,M,US 1950," " 
Danny,M,US 1950," " 
Walter,M,US 1950," " 
Alan,M,US 1950," " 
Willie,M,US 1950," " 
Jeffrey,M,US 1950," " 
Carl,M,US 1950," " 
Harold,M,US 1950," " 
Arthur,M,US 1950," " 
Henry,M,US 1950," " 
Jack,M,US 1950," " 
Dale,M,US 1950," " 
Johnny,M,US 1950," " 
Roy,M,US 1950," " 
Ralph,M,US 1950," " 
Philip,M,US 1950," " 
Joe,M,US 1950," " 
Albert,M,US 1950," " 
Jimmy,M,US 1950," " 
Billy,M,US 1950," " 
Eugene,M,US 1950," " 
Glenn,M,US 1950," " 
Stanley,M,US 1950," " 
Harry,M,US 1950," " 
Samuel,M,US 1950," " 
Howard,M,US 1950," " 
Phillip,M,US 1950," " 
Bobby,M,US 1950," " 
Louis,M,US 1950," " 
Andrew,M,US 1950," " 
Russell,M,US 1950," " 
Craig,M,US 1950," " 
Randall,M,US 1950," " 
Allen,M,US 1950," " 
Christopher,M,US 1950," " 
Kevin,M,US 1950," " 
Barry,M,US 1950," " 
Frederick,M,US 1950," " 
Ronnie,M,US 1950," " 
Leonard,M,US 1950," " 
Keith,M,US 1950," " 
Brian,M,US 1950," " 
Randy,M,US 1950," " 
Ernest,M,US 1950," " 
Scott,M,US 1950," " 
Fred,M,US 1950," " 
Steve,M,US 1950," " 
Martin,M,US 1950," " 
Francis,M,US 1950," " 
Melvin,M,US 1950," " 
Rodney,M,US 1950," " 
Eddie,M,US 1950," " 
Norman,M,US 1950," " 
Lee,M,US 1950," " 
Earl,M,US 1950," " 
Marvin,M,US 1950," " 
Tommy,M,US 1950," " 
Clarence,M,US 1950," " 
Alfred,M,US 1950," " 
Curtis,M,US 1950," " 
Eric,M,US 1950," " 
Theodore,M,US 1950," " 
Clifford,M,US 1950," " 
Vincent,M,US 1950," " 
Leroy,M,US 1950," " 
Jerome,M,US 1950," " 
Micheal,M,US 1950," " 
Calvin,M,US 1950," " 
Victor,M,US 1950," " 
Don,M,US 1950," " 
Gordon,M,US 1950," " 
Bernard,M,US 1950," " 
Jose,M,US 1950," " 
Ray,M,US 1950," " 
Herbert,M,US 1950," " 
Mike,M,US 1950," " 
Jesse,M,US 1950," " 
Jay,M,US 1950," " 
Darrell,M,US 1950," " 
Edwin,M,US 1950," " 
Warren,M,US 1950," " 
Leon,M,US 1950," " 
Dean,M,US 1950," " 
Alvin,M,US 1950," " 
Gene,M,US 1950," " 
Benjamin,M,US 1950," " 
Nicholas,M,US 1950," " 
Glen,M,US 1950," " 
Leslie,M,US 1950," " 
Lloyd,M,US 1950," " 
Ricky,M,US 1950," " 
Dan,M,US 1950," " 
Joel,M,US 1950," " 
Bill,M,US 1950," " 
