James,M,US 1940," " 
Robert,M,US 1940," " 
John,M,US 1940," " 
William,M,US 1940," " 
Richard,M,US 1940," " 
Charles,M,US 1940," " 
David,M,US 1940," " 
Thomas,M,US 1940," " 
Donald,M,US 1940," " 
Ronald,M,US 1940," " 
George,M,US 1940," " 
Joseph,M,US 1940," " 
Larry,M,US 1940," " 
Jerry,M,US 1940," " 
Kenneth,M,US 1940," " 
Edward,M,US 1940," " 
Paul,M,US 1940," " 
Michael,M,US 1940," " 
Gary,M,US 1940," " 
Frank,M,US 1940," " 
Gerald,M,US 1940," " 
Raymond,M,US 1940," " 
Harold,M,US 1940," " 
Dennis,M,US 1940," " 
Walter,M,US 1940," " 
Roger,M,US 1940," " 
Billy,M,US 1940," " 
Joe,M,US 1940," " 
Jack,M,US 1940," " 
Bobby,M,US 1940," " 
Henry,M,US 1940," " 
Carl,M,US 1940," " 
Arthur,M,US 1940," " 
Daniel,M,US 1940," " 
Lawrence,M,US 1940," " 
Willie,M,US 1940," " 
Ralph,M,US 1940," " 
Eugene,M,US 1940," " 
Wayne,M,US 1940," " 
Fred,M,US 1940," " 
Albert,M,US 1940," " 
Roy,M,US 1940," " 
Peter,M,US 1940," " 
Jimmy,M,US 1940," " 
Howard,M,US 1940," " 
Anthony,M,US 1940," " 
Harry,M,US 1940," " 
Norman,M,US 1940," " 
Stephen,M,US 1940," " 
Louis,M,US 1940," " 
Johnny,M,US 1940," " 
Earl,M,US 1940," " 
Melvin,M,US 1940," " 
Leonard,M,US 1940," " 
Bruce,M,US 1940," " 
Douglas,M,US 1940," " 
Dale,M,US 1940," " 
Ernest,M,US 1940," " 
Stanley,M,US 1940," " 
Philip,M,US 1940," " 
Francis,M,US 1940," " 
Don,M,US 1940," " 
Marvin,M,US 1940," " 
Clarence,M,US 1940," " 
Samuel,M,US 1940," " 
Leroy,M,US 1940," " 
Bill,M,US 1940," " 
Frederick,M,US 1940," " 
Alfred,M,US 1940," " 
Gene,M,US 1940," " 
Allen,M,US 1940," " 
Russell,M,US 1940," " 
Terry,M,US 1940," " 
Patrick,M,US 1940," " 
Herbert,M,US 1940," " 
Tommy,M,US 1940," " 
Ray,M,US 1940," " 
Jim,M,US 1940," " 
Phillip,M,US 1940," " 
Lee,M,US 1940," " 
Eddie,M,US 1940," " 
Bernard,M,US 1940," " 
Glenn,M,US 1940," " 
Andrew,M,US 1940," " 
Martin,M,US 1940," " 
Jimmie,M,US 1940," " 
Franklin,M,US 1940," " 
Alan,M,US 1940," " 
Leon,M,US 1940," " 
Theodore,M,US 1940," " 
Gordon,M,US 1940," " 
Tom,M,US 1940," " 
Jesse,M,US 1940," " 
Clifford,M,US 1940," " 
Jerome,M,US 1940," " 
Edwin,M,US 1940," " 
Curtis,M,US 1940," " 
Harvey,M,US 1940," " 
Bob,M,US 1940," " 
Lloyd,M,US 1940," " 
Ronnie,M,US 1940," " 
Clyde,M,US 1940," " 
Floyd,M,US 1940," " 
Vincent,M,US 1940," " 
Vernon,M,US 1940," " 
Alvin,M,US 1940," " 
Lewis,M,US 1940," " 
Jackie,M,US 1940," " 
Barry,M,US 1940," " 
Warren,M,US 1940," " 
Charlie,M,US 1940," " 
Leo,M,US 1940," " 
Herman,M,US 1940," " 
Wendell,M,US 1940," " 
Allan,M,US 1940," " 
Lester,M,US 1940," " 
Cecil,M,US 1940," " 
Arnold,M,US 1940," " 
Steven,M,US 1940," " 
Victor,M,US 1940," " 
Steve,M,US 1940," " 
Mike,M,US 1940," " 
Jon,M,US 1940," " 
Gilbert,M,US 1940," " 
Keith,M,US 1940," " 
Danny,M,US 1940," " 
Calvin,M,US 1940," " 
Benjamin,M,US 1940," " 
Johnnie,M,US 1940," " 
Glen,M,US 1940," " 
Darrell,M,US 1940," " 
Milton,M,US 1940," " 
Rodney,M,US 1940," " 
Timothy,M,US 1940," " 
Duane,M,US 1940," " 
Leslie,M,US 1940," " 
Chester,M,US 1940," " 
Freddie,M,US 1940," " 
Jay,M,US 1940," " 
Joel,M,US 1940," " 
Roland,M,US 1940," " 
Tony,M,US 1940," " 
Dean,M,US 1940," " 
Elmer,M,US 1940," " 
Claude,M,US 1940," " 
Manuel,M,US 1940," " 
Wallace,M,US 1940," " 
Jose,M,US 1940," " 
Mark,M,US 1940," " 
Sam,M,US 1940," " 
Willard,M,US 1940," " 
Wesley,M,US 1940," " 
Nicholas,M,US 1940," " 
Lonnie,M,US 1940," " 
Dan,M,US 1940," " 
Neil,M,US 1940," " 
Hugh,M,US 1940," " 
Marion,M,US 1940," " 
Ted,M,US 1940," " 
Lynn,M,US 1940," " 
Maurice,M,US 1940," " 
Jessie,M,US 1940," " 
Brian,M,US 1940," " 
Edgar,M,US 1940," " 
Max,M,US 1940," " 
Virgil,M,US 1940," " 
Oscar,M,US 1940," " 
Sidney,M,US 1940," " 
Everett,M,US 1940," " 
Dick,M,US 1940," " 
Morris,M,US 1940," " 
Lowell,M,US 1940," " 
Lyle,M,US 1940," " 
Karl,M,US 1940," " 
Bennie,M,US 1940," " 
Nathaniel,M,US 1940," " 
Luther,M,US 1940," " 
Benny,M,US 1940," " 
Ben,M,US 1940," " 
Delbert,M,US 1940," " 
Marshall,M,US 1940," " 
Nelson,M,US 1940," " 
Jeffrey,M,US 1940," " 
Earnest,M,US 1940," " 
Homer,M,US 1940," " 
Dave,M,US 1940," " 
Alexander,M,US 1940," " 
Hubert,M,US 1940," " 
Gregory,M,US 1940," " 
Carroll,M,US 1940," " 
Fredrick,M,US 1940," " 
Guy,M,US 1940," " 
Wilbur,M,US 1940," " 
