John,M,US 1900," "
William,M,US 1900," "
James,M,US 1900," "
George,M,US 1900," "
Charles,M,US 1900," "
Robert,M,US 1900," "
Joseph,M,US 1900," "
Frank,M,US 1900," "
Edward,M,US 1900," "
Henry,M,US 1900," "
Thomas,M,US 1900," "
Walter,M,US 1900," "
Harry,M,US 1900," "
Willie,M,US 1900," "
Arthur,M,US 1900," "
Albert,M,US 1900," "
Fred,M,US 1900," "
Clarence,M,US 1900," "
Paul,M,US 1900," "
Harold,M,US 1900," "
Roy,M,US 1900," "
Joe,M,US 1900," "
Raymond,M,US 1900," "
Richard,M,US 1900," "
Charlie,M,US 1900," "
Louis,M,US 1900," "
Jack,M,US 1900," "
Earl,M,US 1900," "
Carl,M,US 1900," "
Ernest,M,US 1900," "
Ralph,M,US 1900," "
David,M,US 1900," "
Samuel,M,US 1900," "
Sam,M,US 1900," "
Howard,M,US 1900," "
Herbert,M,US 1900," "
Andrew,M,US 1900," "
Elmer,M,US 1900," "
Lee,M,US 1900," "
Lawrence,M,US 1900," "
Francis,M,US 1900," "
Alfred,M,US 1900," "
Will,M,US 1900," "
Daniel,M,US 1900," "
Eugene,M,US 1900," "
Leo,M,US 1900," "
Oscar,M,US 1900," "
Floyd,M,US 1900," "
Herman,M,US 1900," "
Jesse,M,US 1900," "
Michael,M,US 1900," "
Tom,M,US 1900," "
Lewis,M,US 1900," "
Leonard,M,US 1900," "
Ray,M,US 1900," "
Benjamin,M,US 1900," "
Clyde,M,US 1900," "
Peter,M,US 1900," "
Claude,M,US 1900," "
Lester,M,US 1900," "
Theodore,M,US 1900," "
Russell,M,US 1900," "
Eddie,M,US 1900," "
Frederick,M,US 1900," "
Leroy,M,US 1900," "
Clifford,M,US 1900," "
Anthony,M,US 1900," "
Jim,M,US 1900," "
Jessie,M,US 1900," "
Martin,M,US 1900," "
Edgar,M,US 1900," "
Chester,M,US 1900," "
Ben,M,US 1900," "
Edwin,M,US 1900," "
Dewey,M,US 1900," "
Cecil,M,US 1900," "
Stanley,M,US 1900," "
Lloyd,M,US 1900," "
