Cockram,US 1812
Cofman,US 1812
Coil,US 1812
Cola,US 1812
Cole,US 1812
Coleman,US 1812
Coley,US 1812
Collins,US 1812
Conley,US 1812
Conner,US 1812
Connor,US 1812
Convers,US 1812
Converse,US 1812
Conway,US 1812
Cook,US 1812
Coolman,US 1812
Cooper,US 1812
Corathers,US 1812
Corbitt,US 1812
Corn,US 1812
Cornelius,US 1812
Corps,US 1812
Cosby,US 1812
Coshler,US 1812
Cossy,US 1812
Cotten,US 1812
Cotton,US 1812
Cottrell.,US 1812
Couch,US 1812
Coursey,US 1812
Covington,US 1812
Coward,US 1812
Cowin,US 1812
Cox,US 1812
Coyle,US 1812
Craft,US 1812
Crage,US 1812
Craig,US 1812
Craiger,US 1812
Crain,US 1812
Craine,US 1812
Craker,US 1812
Cramer,US 1812
Crane,US 1812
Craton,US 1812
Cravens,US 1812
Crawford,US 1812
Creath,US 1812
Creek,US 1812
Crisp,US 1812
Crocker,US 1812
Crossey,US 1812
Crossley,US 1812
Crothers,US 1812
Crouch,US 1812
Crouser,US 1812
Crowder,US 1812
Crowley,US 1812
Crowson,US 1812
Cruise,US 1812
Cry,US 1812
Culbertson,US 1812
Cullin,US 1812
Culp,US 1812
Culwell,US 1812
Cumins,US 1812
Cummings,US 1812
Cummins,US 1812
Cuningham,US 1812
Cunningham,US 1812
Cuoy,US 1812
Currie,US 1812
Curry,US 1812
Curtis,US 1812
Curuthers,US 1812
Cutler,US 1812
Dailey,US 1812
Daley,US 1812
Dallarhide,US 1812
Daniel,US 1812
Daniels,US 1812
Darneal,US 1812
Darter,US 1812
Dassa,US 1812
Daugherty,US 1812
Daughtry,US 1812
Davenport,US 1812
Davidson,US 1812
Davis,US 1812
Davison,US 1812
Day,US 1812
De Gognie,US 1812
Dean,US 1812
Dearman,US 1812
Deason,US 1812
Debow,US 1812
Deckers,US 1812
Dees,US 1812
Delasmeat,US 1812
Deleplain,US 1812
Delorme,US 1812
Denman,US 1812
Dennis,US 1812
Dennison,US 1812
Depreet,US 1812
Derrick,US 1812
Devenport,US 1812
Dick,US 1812
Dickerson,US 1812
Diliplain,US 1812
Dobbs,US 1812
Dodd,US 1812
Dodge,US 1812
Doherty,US 1812
Dolin,US 1812
Donaho,US 1812
Donahue,US 1812
Dore,US 1812
Dorsey,US 1812
Dory,US 1812
Doughty,US 1812
Dover,US 1812
Dowling,US 1812
Downing,US 1812
Downsy,US 1812
Drake,US 1812
Dredden,US 1812
Drewer,US 1812
Drocker,US 1812
Drury,US 1812
Druver,US 1812
Dublin,US 1812
Dugan,US 1812
Duitt,US 1812
Duncan,US 1812
Dunkin,US 1812
Dunlap,US 1812
Dunn,US 1812
Dunnell,US 1812
Dunnigan,US 1812
Dupree,US 1812
Durkine,US 1812
Dutton,US 1812
Eades,US 1812
Earl,US 1812
Easley,US 1812
East,US 1812
Easter,US 1812
Eastes,US 1812
Eberman,US 1812
Eckford,US 1812
Eckman,US 1812
Eddins,US 1812
Eden,US 1812
Edes,US 1812
Edmonson,US 1812
Edwards,US 1812
Elder,US 1812
Eldridge,US 1812
Ellington,US 1812
Ellion,US 1812
Elliot,US 1812
Elliott,US 1812
Elliotte,US 1812
Ellison,US 1812
Emert,US 1812
Emery,US 1812
Enceminger,US 1812
Ennis,US 1812
Enoch,US 1812
Enochs,US 1812
Erwin,US 1812
Erwood,US 1812
Ethridge,US 1812
Evans,US 1812
Everett,US 1812
Ewbanks,US 1812
Eyman,US 1812
Fairbanks,US 1812
Farely,US 1812
Farney,US 1812
Farr,US 1812
Farrar,US 1812
Fase,US 1812
Felder,US 1812
Fellow,US 1812
Ferguson,US 1812
Ferrell,US 1812
Ferret,US 1812
Fields,US 1812
Fike,US 1812
Finch,US 1812
Fine,US 1812
Finley,US 1812
Finton,US 1812
Fisher,US 1812
Flanery,US 1812
Flanigan,US 1812
Fleming,US 1812
Flippo,US 1812
